### name of eos: /1D/NS/Classical/APR 
### link: https://compose.obspm.fr/eos/68 
### Number density nb [fm-3] 	 Chemical potential mu [MeV] 	 Pressure p [MeV/fm3] 	 Energy density e [MeV/fm3] 
n	mu	p	e
0.2899999999999999	1.004561945932669	0.010641774114392148	0.28068119020608173
0.2999999999999999	1.0086131956867872	0.011837023230466103	0.2907469354755699
0.31	1.012859025038506	0.013132136502452249	0.30085416125948455
0.32	1.0173425464117443	0.014544590157635208	0.311005024694123
0.33	1.0220241833358323	0.016066270233347116	0.3212017102674776
0.34	1.0269200512747936	0.017706538994204744	0.33144627843922514
0.3499999999999999	1.0320756109593647	0.019485369271390527	0.341741094564387
0.3599999999999999	1.0374463590338754	0.021392150498338793	0.35208853875385615
0.37	1.0430752134823127	0.023446855506231993	0.3624909734822237
0.38	1.0489517424714736	0.025650732597019017	0.372950929542141
0.39	1.0550598432787037	0.028002533468750958	0.3834708054099435
0.4	1.0614114907347614	0.03051162038604459	0.39405297590786
0.4099999999999999	1.068023936068266	0.033189852217414474	0.40469996157057453
0.4199999999999999	1.0749056658482892	0.03604596707650295	0.41541441257977835
0.4299999999999999	1.0820190514116	0.03906935439674434	0.4261988377102435
0.44	1.0893778316034317	0.04227062474470431	0.4370556211608057
0.45	1.0970144518031137	0.045669126800590834	0.4479873765108104
0.46	1.1048975017708098	0.0492561224507616	0.45899672836381095
0.4699999999999999	1.1130579872078985	0.0530509603754246	0.47008629361228765
0.4799999999999999	1.1214618954896673	0.05704303000801417	0.4812586798270261
0.4899999999999999	1.1301377912714479	0.06125105587776384	0.49251646184524545
0.5	1.1390582984159143	0.06566692402200576	0.5038622251859514
0.51	1.1482532750335648	0.07031060727192234	0.5152985629951956
0.52	1.1577181230790816	0.07518522638238584	0.5268281976187366
0.53	1.1674306767876643	0.08028453984365176	0.5384537188538104
0.54	1.1774166717937145	0.08562727218495361	0.5501777305836522
0.56	1.1981805754678987	0.0970492350174097	0.5739318872446136
0.5799999999999998	1.2199897984763766	0.10948232242847665	0.5981117606878216
0.5999999999999999	1.2429321198958176	0.12302015706432214	0.6227391148731682
0.62	1.266892367910203	0.13763777288596815	0.6478354952183578
0.64	1.291984197595135	0.15344751706881582	0.6734223693920706
0.66	1.318138005377985	0.1704493896128652	0.6995216939366048
0.68	1.3452624760066692	0.18862466598888278	0.7261538176956523
0.6999999999999998	1.373626893578354	0.2081980405476709	0.7533407849571766
0.7199999999999999	1.4029768804332203	0.22903844158459488	0.7811049123273234
0.7399999999999999	1.4334293972092433	0.25127069929454493	0.8094670546402949
0.76	1.4649090210054745	0.27488233065803214	0.8384485253061285
0.78	1.4975082766526717	0.2999856828504574	0.8680707729386266
0.8	1.5312731732021643	0.3266618954984997	0.8983566430632318
0.82	1.5660383116575436	0.35482358746573567	0.9293278280934498
0.8399999999999999	1.6018757884194597	0.38457062290807753	0.9610050393642683
0.8599999999999999	1.6387204685644803	0.41589051880603645	0.9934090841594165
0.88	1.6766479882489664	0.4488893808252688	1.0265608488338216
0.9	1.715721875897061	0.4836670731216871	1.0604826151856679
0.92	1.7557888890751692	0.5201299730491235	1.0951958049000323
0.94	1.7969002607793465	0.5583654617440011	1.1307207833885846
0.96	1.8391302656490325	0.5984858863817211	1.16707916864135
0.98	1.8824456497052915	0.6405037299817727	1.204293006729413
1.0	1.9267647445795255	0.6843815434856888	1.2423832010938367
1.02	1.971998373691813	0.730069394815513	1.281368946350136
1.04	2.0184745567636266	0.7779417745559165	1.321271764478255
1.06	2.065908226911302	0.8277490223171186	1.3621136982088615
1.08	2.114380242348286	0.8796159682940092	1.40391469344214
1.1	2.1638525031228477	0.9335426124865889	1.4466951409485436
1.12	2.214794976110464	0.9900906907718634	1.4904796824718562
1.14	2.2654987787629315	1.047387750226479	1.5352808575632626
1.16	2.3187398709069327	1.108616960820137	1.5811212894319047
1.18	2.3719245222351786	1.170844812972917	1.6280261232645936
1.2	2.426785282221255	1.2361310049005076	1.676011333764998
1.22	2.4822867774762285	1.3032896497514517	1.7251002187695472
1.24	2.5393214744680055	1.3734442192797611	1.7753144090605653
1.26	2.596192711299324	1.4445350152697474	1.8266678009674007
1.28	2.6554118388012147	1.5197452076911115	1.8791819459744437
1.3	2.7150676426872518	1.5967030228409385	1.9328849126524892
1.32	2.7754802742923803	1.6758453664013448	1.9877885956645975
1.34	2.837143145714496	1.7578588044442258	2.0439130108131995
